call_id,caller_id,caller_number,callee_id,callee_number,timestamp,duration_seconds,call_type,cell_tower_city
CDR00733,SUS0003,+91-9271432881,SUS0136,+91-9158821683,2026-03-27 23:34:15,1203,Data,Nagpur
CDR00734,SUS0085,+91-9212313264,SUS0046,+91-9952266893,2026-06-04 16:58:00,845,Voice,Delhi
CDR00735,SUS0132,+91-9895609471,SUS0014,+91-9420452650,2026-07-15 07:47:30,1643,Voice,Patna
CDR00736,SUS0066,+91-9677858758,SUS0043,+91-9175133802,2026-07-27 03:15:45,487,SMS,Amritsar
CDR00737,SUS0113,+91-9426808977,SUS0086,+91-9437710224,2026-02-25 17:54:45,826,SMS,Nagpur
CDR00738,SUS0135,+91-9219066986,SUS0120,+91-9156263020,2026-07-26 22:53:00,1117,SMS,Ahmedabad
CDR00739,SUS0011,+91-9197613238,SUS0073,+91-9115191689,2026-05-19 12:17:15,71,SMS,Jaipur
CDR00740,SUS0019,+91-9860038427,SUS0109,+91-9463692735,2026-04-07 11:52:45,1540,Voice,Mumbai
CDR00741,SUS0056,+91-9888807316,SUS0063,+91-9841541582,2026-01-13 06:04:15,403,Voice,Surat
CDR00742,SUS0122,+91-9531233244,SUS0126,+91-9609241268,2026-08-01 16:38:15,94,Data,Ahmedabad
CDR00743,SUS0073,+91-9115191689,SUS0011,+91-9197613238,2026-01-20 07:37:30,1608,Voice,Jaipur
CDR00744,SUS0069,+91-9536398872,SUS0041,+91-9223847257,2026-01-11 16:35:15,1653,Voice,Chandigarh
CDR00745,SUS0129,+91-9340781088,SUS0071,+91-9587205269,2026-02-27 20:27:30,89,Data,Nagpur
CDR00746,SUS0097,+91-9452794611,SUS0148,+91-9403754671,2026-04-05 23:20:15,1743,Voice,Ranchi
CDR00747,SUS0097,+91-9452794611,SUS0131,+91-9393421844,2026-02-21 02:40:45,1356,Voice,Chandigarh
CDR00748,SUS0032,+91-9695499669,SUS0034,+91-9554811020,2026-04-12 12:33:00,1217,Data,Pune
CDR00749,SUS0115,+91-9497853519,SUS0104,+91-9417001612,2026-01-02 18:18:45,1151,Voice,Lucknow
CDR00750,SUS0073,+91-9115191689,SUS0017,+91-9751325257,2026-03-15 01:35:30,1562,SMS,Nagpur
CDR00751,SUS0081,+91-9987588450,SUS0039,+91-9141580226,2026-04-08 12:03:15,1742,Data,Patna
CDR00752,SUS0029,+91-9319321646,SUS0051,+91-9688273030,2026-08-14 04:17:15,1090,Voice,Patna
CDR00753,SUS0051,+91-9688273030,SUS0045,+91-9995205588,2026-03-23 16:00:30,1321,SMS,Bhopal
CDR00754,SUS0027,+91-9670292350,SUS0109,+91-9463692735,2026-04-20 00:20:00,118,Voice,Lucknow
CDR00755,SUS0030,+91-9907308348,SUS0107,+91-9135824891,2026-07-28 21:17:45,1060,SMS,Mumbai
CDR00756,SUS0047,+91-9906528433,SUS0010,+91-9899925830,2026-04-08 21:30:15,1195,SMS,Mumbai
CDR00757,SUS0030,+91-9907308348,SUS0131,+91-9393421844,2026-03-09 13:07:30,1212,Voice,Mumbai
CDR00758,SUS0090,+91-9618079974,SUS0080,+91-9350636897,2026-07-20 11:01:30,727,Data,Chandigarh
CDR00759,SUS0003,+91-9271432881,SUS0109,+91-9463692735,2026-07-04 14:23:00,10,Voice,Chandigarh
CDR00760,SUS0088,+91-9570423569,SUS0070,+91-9361246928,2026-02-06 11:38:15,459,Voice,Chandigarh
CDR00761,SUS0117,+91-9458102728,SUS0011,+91-9197613238,2026-07-09 18:59:30,512,Voice,Surat
CDR00762,SUS0121,+91-9337887233,SUS0046,+91-9952266893,2026-06-02 11:14:15,335,Voice,Ahmedabad
CDR00763,SUS0054,+91-9600282414,SUS0042,+91-9649136331,2026-06-10 18:02:00,341,SMS,Delhi
CDR00764,SUS0129,+91-9340781088,SUS0128,+91-9874233009,2026-02-07 23:16:45,1679,Voice,Ahmedabad
CDR00765,SUS0137,+91-9288650860,SUS0021,+91-9807577342,2026-08-06 03:23:30,1516,Voice,Jaipur
CDR00766,SUS0127,+91-9729712082,SUS0080,+91-9350636897,2026-03-24 11:24:45,470,SMS,Amritsar
CDR00767,SUS0006,+91-9208449460,SUS0017,+91-9751325257,2026-04-08 16:34:00,779,Voice,Ranchi
CDR00768,SUS0149,+91-9877103091,SUS0150,+91-9804433388,2026-03-26 21:46:30,448,Voice,Pune
CDR00769,SUS0140,+91-9529979713,SUS0069,+91-9536398872,2026-04-07 06:12:00,702,SMS,Patna
CDR00770,SUS0107,+91-9135824891,SUS0118,+91-9350180427,2026-08-22 15:44:30,268,SMS,Lucknow
CDR00771,SUS0046,+91-9952266893,SUS0068,+91-9480990401,2026-02-10 19:33:30,1745,Voice,Ranchi
CDR00772,SUS0101,+91-9358589021,SUS0083,+91-9748232591,2026-07-20 01:49:45,405,Voice,Ranchi
CDR00773,SUS0125,+91-9586940738,SUS0091,+91-9396618390,2026-06-06 05:01:45,223,SMS,Bhopal
CDR00774,SUS0136,+91-9158821683,SUS0082,+91-9851333320,2026-05-17 19:32:15,1659,SMS,Nagpur
CDR00775,SUS0118,+91-9350180427,SUS0117,+91-9458102728,2026-05-19 09:14:15,1668,SMS,Mumbai
CDR00776,SUS0113,+91-9426808977,SUS0115,+91-9497853519,2026-03-02 01:29:00,690,Voice,Ahmedabad
CDR00777,SUS0101,+91-9358589021,SUS0123,+91-9395296179,2026-04-24 12:26:15,137,Voice,Chandigarh
CDR00778,SUS0109,+91-9463692735,SUS0145,+91-9408246619,2026-04-02 20:14:45,163,Voice,Bhopal
CDR00779,SUS0125,+91-9586940738,SUS0039,+91-9141580226,2026-04-03 23:28:45,1556,Voice,Surat
CDR00780,SUS0031,+91-9173864104,SUS0093,+91-9445505799,2026-07-06 13:01:30,1197,Voice,Chandigarh
CDR00781,SUS0081,+91-9987588450,SUS0023,+91-9596743109,2026-03-28 06:00:00,1076,Data,Jaipur
CDR00782,SUS0138,+91-9896760809,SUS0143,+91-9706118438,2026-06-12 09:04:00,267,Voice,Patna
CDR00783,SUS0010,+91-9899925830,SUS0114,+91-9880179899,2026-04-04 21:20:00,1528,Data,Delhi
CDR00784,SUS0133,+91-9874807770,SUS0090,+91-9618079974,2026-06-12 07:04:15,280,Voice,Delhi
CDR00785,SUS0086,+91-9437710224,SUS0042,+91-9649136331,2026-07-13 23:15:30,756,SMS,Mumbai
CDR00786,SUS0114,+91-9880179899,SUS0075,+91-9612957813,2026-06-27 05:45:00,465,Voice,Ahmedabad
CDR00787,SUS0097,+91-9452794611,SUS0148,+91-9403754671,2026-03-22 20:55:45,273,Voice,Amritsar
CDR00788,SUS0068,+91-9480990401,SUS0013,+91-9566825638,2026-01-15 09:28:15,1625,SMS,Jaipur
CDR00789,SUS0046,+91-9952266893,SUS0146,+91-9969533218,2026-07-09 07:28:45,623,SMS,Surat
CDR00790,SUS0044,+91-9848621833,SUS0136,+91-9158821683,2026-01-25 23:12:15,1574,Voice,Delhi
CDR00791,SUS0090,+91-9618079974,SUS0080,+91-9350636897,2026-05-05 09:06:15,685,Voice,Kanpur
CDR00792,SUS0108,+91-9679184667,SUS0090,+91-9618079974,2026-05-27 00:22:15,1459,SMS,Bhopal
CDR00793,SUS0066,+91-9677858758,SUS0026,+91-9418587604,2026-02-06 20:01:15,515,Voice,Nagpur
CDR00794,SUS0150,+91-9804433388,SUS0037,+91-9701170349,2026-04-07 23:47:45,586,Voice,Delhi
CDR00795,SUS0025,+91-9519212169,SUS0104,+91-9417001612,2026-06-09 14:02:15,832,Voice,Indore
CDR00796,SUS0007,+91-9833953718,SUS0100,+91-9562446417,2026-05-01 23:09:30,1569,SMS,Jaipur
CDR00797,SUS0016,+91-9621828280,SUS0059,+91-9450948014,2026-01-19 21:14:45,1304,Voice,Mumbai
CDR00798,SUS0064,+91-9810303128,SUS0105,+91-9900122509,2026-04-11 04:34:00,403,Voice,Mumbai
CDR00799,SUS0041,+91-9223847257,SUS0059,+91-9450948014,2026-07-03 11:06:00,1571,Voice,Ahmedabad
CDR00800,SUS0002,+91-9868820204,SUS0127,+91-9729712082,2026-07-04 19:49:00,685,SMS,Ranchi
CDR00801,SUS0063,+91-9841541582,SUS0139,+91-9534900128,2026-06-22 03:56:30,1762,Voice,Pune
CDR00802,SUS0128,+91-9874233009,SUS0051,+91-9688273030,2026-06-24 10:44:45,366,SMS,Jaipur
CDR00803,SUS0034,+91-9554811020,SUS0074,+91-9908304440,2026-02-18 15:40:15,1567,Voice,Ahmedabad
CDR00804,SUS0104,+91-9417001612,SUS0005,+91-9764130526,2026-07-22 20:16:45,1221,Voice,Bhopal
CDR00805,SUS0062,+91-9275842194,SUS0071,+91-9587205269,2026-04-16 13:13:30,1132,Voice,Nagpur
CDR00806,SUS0115,+91-9497853519,SUS0063,+91-9841541582,2026-03-09 18:58:00,1627,SMS,Patna
CDR00807,SUS0001,+91-9826600539,SUS0085,+91-9212313264,2026-03-05 16:57:15,41,Voice,Kanpur
CDR00808,SUS0054,+91-9600282414,SUS0074,+91-9908304440,2026-01-01 03:35:15,18,Data,Bhopal
CDR00809,SUS0149,+91-9877103091,SUS0116,+91-9396225446,2026-07-06 23:41:00,344,SMS,Jaipur
CDR00810,SUS0121,+91-9337887233,SUS0125,+91-9586940738,2026-07-16 10:13:30,635,Data,Lucknow
CDR00811,SUS0099,+91-9855797020,SUS0045,+91-9995205588,2026-02-20 15:24:00,1007,SMS,Jaipur
CDR00812,SUS0145,+91-9408246619,SUS0077,+91-9508427798,2026-05-08 11:33:45,1407,SMS,Chandigarh
CDR00813,SUS0054,+91-9600282414,SUS0117,+91-9458102728,2026-06-03 17:11:00,652,Voice,Bhopal
CDR00814,SUS0112,+91-9337691219,SUS0120,+91-9156263020,2026-06-03 13:03:00,1724,SMS,Nagpur
CDR00815,SUS0055,+91-9922050912,SUS0137,+91-9288650860,2026-02-22 08:43:45,40,SMS,Chandigarh
CDR00816,SUS0077,+91-9508427798,SUS0110,+91-9963919401,2026-05-26 09:43:15,777,Voice,Chandigarh
CDR00817,SUS0146,+91-9969533218,SUS0114,+91-9880179899,2026-07-06 21:54:30,406,Voice,Lucknow
CDR00818,SUS0011,+91-9197613238,SUS0061,+91-9608482316,2026-03-28 16:41:45,1517,Voice,Kanpur
CDR00819,SUS0030,+91-9907308348,SUS0095,+91-9235555899,2026-04-08 19:45:45,287,SMS,Kanpur
CDR00820,SUS0146,+91-9969533218,SUS0050,+91-9960514523,2026-04-08 01:56:30,1362,Voice,Jaipur
CDR00821,SUS0019,+91-9860038427,SUS0005,+91-9764130526,2026-03-15 07:18:30,932,Voice,Kanpur
CDR00822,SUS0106,+91-9874090950,SUS0126,+91-9609241268,2026-05-07 08:32:30,238,Voice,Delhi
CDR00823,SUS0111,+91-9821920438,SUS0150,+91-9804433388,2026-08-12 07:04:15,741,SMS,Ahmedabad
CDR00824,SUS0070,+91-9361246928,SUS0088,+91-9570423569,2026-05-28 00:42:30,1780,Voice,Mumbai
CDR00825,SUS0110,+91-9963919401,SUS0114,+91-9880179899,2026-07-01 15:00:00,431,Voice,Delhi
CDR00826,SUS0050,+91-9960514523,SUS0106,+91-9874090950,2026-08-18 08:07:45,851,Voice,Nagpur
CDR00827,SUS0146,+91-9969533218,SUS0145,+91-9408246619,2026-06-22 05:25:30,1685,Voice,Amritsar
CDR00828,SUS0046,+91-9952266893,SUS0114,+91-9880179899,2026-08-18 12:20:00,1427,SMS,Nagpur
CDR00829,SUS0078,+91-9323110563,SUS0150,+91-9804433388,2026-01-13 01:50:15,1067,Voice,Surat
CDR00830,SUS0102,+91-9599561877,SUS0001,+91-9826600539,2026-06-23 15:48:30,332,Voice,Nagpur
CDR00831,SUS0093,+91-9445505799,SUS0006,+91-9208449460,2026-03-25 03:04:00,1124,SMS,Chandigarh
CDR00832,SUS0087,+91-9301415220,SUS0147,+91-9190547712,2026-02-05 12:15:45,1057,Voice,Surat
CDR00833,SUS0058,+91-9811890569,SUS0029,+91-9319321646,2026-03-16 21:14:45,360,Voice,Bhopal
CDR00834,SUS0077,+91-9508427798,SUS0133,+91-9874807770,2026-08-19 01:23:30,843,Data,Chandigarh
CDR00835,SUS0026,+91-9418587604,SUS0029,+91-9319321646,2026-03-26 13:24:45,842,SMS,Pune
CDR00836,SUS0126,+91-9609241268,SUS0143,+91-9706118438,2026-07-21 00:20:30,1395,Voice,Surat
CDR00837,SUS0094,+91-9899621068,SUS0112,+91-9337691219,2026-05-17 07:57:45,908,SMS,Nagpur
CDR00838,SUS0046,+91-9952266893,SUS0069,+91-9536398872,2026-01-21 10:04:30,1380,Voice,Mumbai
CDR00839,SUS0131,+91-9393421844,SUS0142,+91-9374843786,2026-06-05 18:27:45,40,Voice,Nagpur
CDR00840,SUS0136,+91-9158821683,SUS0049,+91-9926830795,2026-03-02 06:36:00,1091,SMS,Jaipur
CDR00841,SUS0065,+91-9488896443,SUS0057,+91-9829223044,2026-05-06 19:49:00,1419,Voice,Lucknow
CDR00842,SUS0060,+91-9475767056,SUS0012,+91-9739830322,2026-03-05 12:18:45,1593,Voice,Bhopal
CDR00843,SUS0076,+91-9704344408,SUS0094,+91-9899621068,2026-05-02 21:38:00,706,Data,Pune
CDR00844,SUS0114,+91-9880179899,SUS0068,+91-9480990401,2026-08-08 21:32:45,225,Voice,Jaipur
CDR00845,SUS0041,+91-9223847257,SUS0084,+91-9799552991,2026-05-13 09:38:00,951,Data,Indore
CDR00846,SUS0042,+91-9649136331,SUS0140,+91-9529979713,2026-02-23 17:12:45,516,Voice,Chandigarh
CDR00847,SUS0025,+91-9519212169,SUS0042,+91-9649136331,2026-08-09 09:23:15,1338,Voice,Nagpur
CDR00848,SUS0008,+91-9787194506,SUS0061,+91-9608482316,2026-08-03 17:28:30,766,Data,Chandigarh
CDR00849,SUS0024,+91-9909134796,SUS0147,+91-9190547712,2026-07-25 10:16:15,407,SMS,Jaipur
CDR00850,SUS0101,+91-9358589021,SUS0123,+91-9395296179,2026-05-18 22:45:00,1776,Voice,Bhopal
CDR00851,SUS0125,+91-9586940738,SUS0085,+91-9212313264,2026-03-27 05:34:45,622,Voice,Jaipur
CDR00852,SUS0077,+91-9508427798,SUS0133,+91-9874807770,2026-05-11 15:25:00,1798,Data,Chandigarh
CDR00853,SUS0028,+91-9711684318,SUS0105,+91-9900122509,2026-02-16 07:11:30,1786,SMS,Mumbai
CDR00854,SUS0085,+91-9212313264,SUS0114,+91-9880179899,2026-01-06 23:26:45,1698,Voice,Bhopal
CDR00855,SUS0061,+91-9608482316,SUS0003,+91-9271432881,2026-04-06 06:32:30,778,SMS,Surat
CDR00856,SUS0026,+91-9418587604,SUS0121,+91-9337887233,2026-06-26 21:06:15,776,Voice,Chandigarh
CDR00857,SUS0104,+91-9417001612,SUS0140,+91-9529979713,2026-08-17 13:39:45,777,Voice,Indore
CDR00858,SUS0091,+91-9396618390,SUS0025,+91-9519212169,2026-03-20 17:45:15,1070,Voice,Bhopal
CDR00859,SUS0004,+91-9469319644,SUS0007,+91-9833953718,2026-06-10 21:18:15,62,SMS,Pune
CDR00860,SUS0108,+91-9679184667,SUS0098,+91-9138546365,2026-08-07 03:29:30,412,SMS,Chandigarh
CDR00861,SUS0023,+91-9596743109,SUS0096,+91-9540211187,2026-05-18 10:25:45,1163,SMS,Chandigarh
CDR00862,SUS0098,+91-9138546365,SUS0066,+91-9677858758,2026-07-27 18:10:45,1537,Voice,Kanpur
CDR00863,SUS0139,+91-9534900128,SUS0018,+91-9584779555,2026-07-18 13:53:15,914,Voice,Kanpur
CDR00864,SUS0006,+91-9208449460,SUS0093,+91-9445505799,2026-07-14 23:27:30,304,Voice,Ahmedabad
CDR00865,SUS0015,+91-9624636385,SUS0048,+91-9925159146,2026-06-21 19:43:45,827,SMS,Ahmedabad
CDR00866,SUS0013,+91-9566825638,SUS0118,+91-9350180427,2026-01-19 02:36:00,1691,Voice,Indore
CDR00867,SUS0072,+91-9893070706,SUS0036,+91-9144913399,2026-02-06 21:13:30,405,SMS,Patna
CDR00868,SUS0030,+91-9907308348,SUS0010,+91-9899925830,2026-05-17 06:29:45,663,SMS,Amritsar
CDR00869,SUS0070,+91-9361246928,SUS0115,+91-9497853519,2026-08-06 17:23:00,289,Data,Mumbai
CDR00870,SUS0024,+91-9909134796,SUS0065,+91-9488896443,2026-02-12 11:56:30,677,SMS,Nagpur
CDR00871,SUS0112,+91-9337691219,SUS0061,+91-9608482316,2026-02-03 19:28:15,388,Voice,Amritsar
CDR00872,SUS0116,+91-9396225446,SUS0093,+91-9445505799,2026-06-13 20:07:45,1508,SMS,Ahmedabad
CDR00873,SUS0034,+91-9554811020,SUS0130,+91-9924024405,2026-07-15 04:33:30,648,SMS,Nagpur
CDR00874,SUS0095,+91-9235555899,SUS0126,+91-9609241268,2026-05-18 05:03:15,1397,Voice,Nagpur
CDR00875,SUS0113,+91-9426808977,SUS0065,+91-9488896443,2026-07-15 09:57:45,1628,SMS,Kanpur
CDR00876,SUS0071,+91-9587205269,SUS0036,+91-9144913399,2026-05-07 13:33:15,412,Voice,Bhopal
CDR00877,SUS0041,+91-9223847257,SUS0048,+91-9925159146,2026-05-10 19:13:45,802,Voice,Nagpur
CDR00878,SUS0058,+91-9811890569,SUS0144,+91-9955052486,2026-02-04 18:18:30,293,SMS,Kanpur
CDR00879,SUS0138,+91-9896760809,SUS0083,+91-9748232591,2026-06-22 02:36:00,1499,Voice,Mumbai
CDR00880,SUS0096,+91-9540211187,SUS0118,+91-9350180427,2026-08-12 01:08:30,1382,Voice,Lucknow
CDR00881,SUS0070,+91-9361246928,SUS0024,+91-9909134796,2026-06-28 00:46:15,1269,SMS,Pune
CDR00882,SUS0128,+91-9874233009,SUS0012,+91-9739830322,2026-01-08 04:16:15,785,Voice,Lucknow
CDR00883,SUS0129,+91-9340781088,SUS0128,+91-9874233009,2026-02-07 14:52:15,1629,Voice,Bhopal
CDR00884,SUS0001,+91-9826600539,SUS0136,+91-9158821683,2026-08-02 13:21:30,1721,Voice,Pune
CDR00885,SUS0038,+91-9126614158,SUS0136,+91-9158821683,2026-06-05 07:33:45,1112,SMS,Chandigarh
CDR00886,SUS0046,+91-9952266893,SUS0075,+91-9612957813,2026-06-16 08:32:45,1146,SMS,Ranchi
CDR00887,SUS0040,+91-9399147754,SUS0092,+91-9722687986,2026-06-24 18:56:00,74,SMS,Bhopal
CDR00888,SUS0020,+91-9242068763,SUS0109,+91-9463692735,2026-01-09 02:10:45,930,Voice,Delhi
CDR00889,SUS0118,+91-9350180427,SUS0039,+91-9141580226,2026-05-26 13:38:45,1393,Voice,Indore
CDR00890,SUS0030,+91-9907308348,SUS0012,+91-9739830322,2026-08-03 12:51:30,1268,SMS,Jaipur
CDR00891,SUS0031,+91-9173864104,SUS0067,+91-9584044963,2026-08-01 06:11:30,649,Voice,Nagpur
CDR00892,SUS0062,+91-9275842194,SUS0090,+91-9618079974,2026-08-09 08:33:00,1366,SMS,Bhopal
CDR00893,SUS0073,+91-9115191689,SUS0011,+91-9197613238,2026-07-18 14:30:45,472,Voice,Jaipur
CDR00894,SUS0101,+91-9358589021,SUS0023,+91-9596743109,2026-08-16 13:26:00,1366,SMS,Ranchi
CDR00895,SUS0122,+91-9531233244,SUS0107,+91-9135824891,2026-06-05 12:27:30,1404,Voice,Chandigarh
CDR00896,SUS0140,+91-9529979713,SUS0113,+91-9426808977,2026-06-13 06:36:30,1019,Data,Amritsar
CDR00897,SUS0127,+91-9729712082,SUS0066,+91-9677858758,2026-06-17 09:11:45,1271,Data,Kanpur
CDR00898,SUS0142,+91-9374843786,SUS0107,+91-9135824891,2026-05-17 17:19:45,1178,Voice,Indore
CDR00899,SUS0075,+91-9612957813,SUS0114,+91-9880179899,2026-05-09 03:25:30,1477,SMS,Nagpur
CDR00900,SUS0114,+91-9880179899,SUS0145,+91-9408246619,2026-08-12 06:17:30,233,Data,Lucknow
CDR00901,SUS0116,+91-9396225446,SUS0062,+91-9275842194,2026-05-18 15:07:00,105,Data,Lucknow
CDR00902,SUS0102,+91-9599561877,SUS0034,+91-9554811020,2026-08-25 11:52:45,591,Voice,Jaipur
CDR00903,SUS0135,+91-9219066986,SUS0112,+91-9337691219,2026-05-16 21:45:15,1225,Voice,Jaipur
CDR00904,SUS0029,+91-9319321646,SUS0064,+91-9810303128,2026-02-11 21:39:00,1668,Data,Patna
CDR00905,SUS0122,+91-9531233244,SUS0113,+91-9426808977,2026-06-23 13:55:30,1151,Voice,Ranchi
CDR00906,SUS0140,+91-9529979713,SUS0113,+91-9426808977,2026-01-12 11:29:00,836,Voice,Pune
CDR00907,SUS0146,+91-9969533218,SUS0045,+91-9995205588,2026-04-27 16:35:30,1705,Voice,Kanpur
CDR00908,SUS0066,+91-9677858758,SUS0051,+91-9688273030,2026-07-02 03:36:00,1777,Data,Patna
CDR00909,SUS0126,+91-9609241268,SUS0110,+91-9963919401,2026-05-19 18:46:15,793,Voice,Jaipur
CDR00910,SUS0061,+91-9608482316,SUS0135,+91-9219066986,2026-01-12 12:09:30,887,Voice,Delhi
CDR00911,SUS0037,+91-9701170349,SUS0116,+91-9396225446,2026-08-23 06:41:00,614,Data,Nagpur
CDR00912,SUS0093,+91-9445505799,SUS0036,+91-9144913399,2026-01-12 02:03:45,1253,Voice,Ranchi
CDR00913,SUS0088,+91-9570423569,SUS0080,+91-9350636897,2026-01-12 01:06:30,1704,SMS,Amritsar
CDR00914,SUS0130,+91-9924024405,SUS0103,+91-9590523712,2026-07-25 10:33:30,205,Voice,Ranchi
CDR00915,SUS0016,+91-9621828280,SUS0077,+91-9508427798,2026-05-17 20:43:45,1564,Data,Indore
CDR00916,SUS0041,+91-9223847257,SUS0061,+91-9608482316,2026-02-07 06:18:15,1396,SMS,Kanpur
CDR00917,SUS0126,+91-9609241268,SUS0110,+91-9963919401,2026-06-17 04:27:15,464,Voice,Bhopal
CDR00918,SUS0081,+91-9987588450,SUS0023,+91-9596743109,2026-02-10 10:32:00,1366,SMS,Jaipur
CDR00919,SUS0065,+91-9488896443,SUS0049,+91-9926830795,2026-06-27 16:54:15,614,SMS,Ahmedabad
CDR00920,SUS0145,+91-9408246619,SUS0086,+91-9437710224,2026-05-25 01:54:15,1709,Data,Jaipur
CDR00921,SUS0053,+91-9679984033,SUS0097,+91-9452794611,2026-01-26 22:38:45,170,Data,Indore
CDR00922,SUS0149,+91-9877103091,SUS0046,+91-9952266893,2026-08-14 15:55:45,422,SMS,Indore
CDR00923,SUS0125,+91-9586940738,SUS0114,+91-9880179899,2026-02-15 21:59:15,1695,Data,Delhi
CDR00924,SUS0029,+91-9319321646,SUS0040,+91-9399147754,2026-05-27 13:23:30,760,Voice,Chandigarh
CDR00925,SUS0076,+91-9704344408,SUS0138,+91-9896760809,2026-06-12 11:28:30,410,Voice,Ahmedabad
CDR00926,SUS0079,+91-9583724666,SUS0132,+91-9895609471,2026-01-25 01:09:15,372,SMS,Surat
CDR00927,SUS0043,+91-9175133802,SUS0119,+91-9218032515,2026-07-27 12:36:15,330,Data,Mumbai
CDR00928,SUS0088,+91-9570423569,SUS0125,+91-9586940738,2026-07-26 07:50:45,185,Data,Ranchi
CDR00929,SUS0040,+91-9399147754,SUS0031,+91-9173864104,2026-04-14 03:57:45,788,SMS,Lucknow
CDR00930,SUS0139,+91-9534900128,SUS0036,+91-9144913399,2026-04-01 12:17:00,323,Voice,Chandigarh
CDR00931,SUS0008,+91-9787194506,SUS0054,+91-9600282414,2026-02-06 14:02:30,424,Data,Pune
CDR00932,SUS0038,+91-9126614158,SUS0079,+91-9583724666,2026-04-28 09:37:30,1090,Voice,Mumbai
CDR00933,SUS0126,+91-9609241268,SUS0143,+91-9706118438,2026-01-24 01:39:45,1003,Voice,Lucknow
CDR00934,SUS0083,+91-9748232591,SUS0123,+91-9395296179,2026-03-01 01:55:00,476,Voice,Ahmedabad
CDR00935,SUS0149,+91-9877103091,SUS0088,+91-9570423569,2026-04-12 21:19:15,1674,Data,Amritsar
CDR00936,SUS0085,+91-9212313264,SUS0001,+91-9826600539,2026-03-24 22:12:45,1750,Data,Lucknow
CDR00937,SUS0140,+91-9529979713,SUS0113,+91-9426808977,2026-01-11 18:34:30,1574,SMS,Delhi
CDR00938,SUS0061,+91-9608482316,SUS0135,+91-9219066986,2026-05-11 02:51:15,1220,Voice,Amritsar
CDR00939,SUS0111,+91-9821920438,SUS0058,+91-9811890569,2026-08-10 18:00:45,1286,Voice,Lucknow
CDR00940,SUS0013,+91-9566825638,SUS0058,+91-9811890569,2026-07-20 08:21:15,119,Voice,Delhi
CDR00941,SUS0053,+91-9679984033,SUS0100,+91-9562446417,2026-04-08 12:03:00,114,Data,Mumbai
CDR00942,SUS0043,+91-9175133802,SUS0134,+91-9392168202,2026-03-16 14:06:45,462,Voice,Pune
CDR00943,SUS0075,+91-9612957813,SUS0068,+91-9480990401,2026-05-17 21:07:00,390,Voice,Mumbai
CDR00944,SUS0020,+91-9242068763,SUS0082,+91-9851333320,2026-03-25 09:23:45,1677,SMS,Jaipur
CDR00945,SUS0146,+91-9969533218,SUS0088,+91-9570423569,2026-02-16 00:57:30,1234,SMS,Pune
CDR00946,SUS0125,+91-9586940738,SUS0138,+91-9896760809,2026-01-10 20:08:45,1656,Voice,Bhopal
CDR00947,SUS0150,+91-9804433388,SUS0064,+91-9810303128,2026-01-23 06:55:30,245,Voice,Kanpur
CDR00948,SUS0119,+91-9218032515,SUS0009,+91-9326541099,2026-04-17 00:50:45,591,SMS,Chandigarh
CDR00949,SUS0062,+91-9275842194,SUS0093,+91-9445505799,2026-02-14 03:35:00,1553,Voice,Jaipur
CDR00950,SUS0127,+91-9729712082,SUS0043,+91-9175133802,2026-08-22 11:15:30,113,Data,Lucknow
CDR00951,SUS0088,+91-9570423569,SUS0009,+91-9326541099,2026-02-07 17:00:30,286,Voice,Chandigarh
CDR00952,SUS0011,+91-9197613238,SUS0054,+91-9600282414,2026-07-09 01:59:15,554,Voice,Nagpur
CDR00953,SUS0084,+91-9799552991,SUS0065,+91-9488896443,2026-05-01 04:15:30,1786,SMS,Chandigarh
CDR00954,SUS0109,+91-9463692735,SUS0107,+91-9135824891,2026-01-17 01:12:15,1684,SMS,Lucknow
CDR00955,SUS0011,+91-9197613238,SUS0054,+91-9600282414,2026-07-17 14:08:15,529,SMS,Ranchi
CDR00956,SUS0065,+91-9488896443,SUS0113,+91-9426808977,2026-07-17 10:19:45,978,Voice,Ahmedabad
CDR00957,SUS0053,+91-9679984033,SUS0051,+91-9688273030,2026-01-03 08:21:30,1493,Voice,Mumbai
CDR00958,SUS0094,+91-9899621068,SUS0022,+91-9881913386,2026-06-18 01:29:15,1577,Voice,Patna
CDR00959,SUS0072,+91-9893070706,SUS0050,+91-9960514523,2026-05-15 20:43:45,1363,Data,Ahmedabad
CDR00960,SUS0037,+91-9701170349,SUS0122,+91-9531233244,2026-03-21 10:19:45,798,Voice,Bhopal
CDR00961,SUS0098,+91-9138546365,SUS0110,+91-9963919401,2026-03-10 22:03:00,454,Data,Amritsar
CDR00962,SUS0111,+91-9821920438,SUS0112,+91-9337691219,2026-07-17 18:50:00,486,Voice,Amritsar
CDR00963,SUS0075,+91-9612957813,SUS0128,+91-9874233009,2026-07-26 23:21:00,540,Voice,Lucknow
CDR00964,SUS0148,+91-9403754671,SUS0081,+91-9987588450,2026-01-02 01:15:00,677,SMS,Pune
CDR00965,SUS0038,+91-9126614158,SUS0015,+91-9624636385,2026-06-02 07:58:00,1145,Voice,Surat
CDR00966,SUS0127,+91-9729712082,SUS0080,+91-9350636897,2026-05-09 00:40:15,448,SMS,Pune
CDR00967,SUS0075,+91-9612957813,SUS0014,+91-9420452650,2026-06-12 12:16:45,1708,Voice,Kanpur
